ticker,date,adjclose,close,currency
IEAC.L,2016-01-01,103.60069274902344,126.04000091552734,EUR
IEAC.L,2016-02-01,104.06099700927734,126.5999984741211,EUR
IEAC.L,2016-03-01,105.58164978027344,128.4499969482422,EUR
IEAC.L,2016-03-31,105.86932373046875,128.8000030517578,EUR
IEAC.L,2016-04-30,106.06658935546875,129.0399932861328,EUR
IEAC.L,2016-05-31,107.2337875366211,130.4600067138672,EUR
IEAC.L,2016-06-30,109.04582214355469,131.6199951171875,EUR
IEAC.L,2016-07-31,109.23636627197266,131.85000610351562,EUR
IEAC.L,2016-08-31,109.0789794921875,131.66000366210938,EUR
IEAC.L,2016-09-30,108.15103149414062,130.5399932861328,EUR
IEAC.L,2016-11-01,106.98287200927734,129.1300048828125,EUR
IEAC.L,2016-12-01,107.7865219116211,130.10000610351562,EUR
IEAC.L,2017-01-01,107.14844512939453,128.32000732421875,EUR
IEAC.L,2017-02-01,108.35084533691406,129.75999450683594,EUR
IEAC.L,2017-03-01,107.8749008178711,129.19000244140625,EUR
IEAC.L,2017-03-31,108.5345687866211,129.97999572753906,EUR
IEAC.L,2017-04-30,108.88526916503906,130.39999389648438,EUR
IEAC.L,2017-05-31,108.28404235839844,129.67999267578125,EUR
IEAC.L,2017-06-30,109.16031646728516,129.74000549316406,EUR
IEAC.L,2017-07-31,109.66513061523438,130.33999633789062,EUR
IEAC.L,2017-08-31,109.43798828125,130.07000732421875,EUR
IEAC.L,2017-09-30,110.64114379882812,131.5,EUR
IEAC.L,2017-11-01,110.4644546508789,131.2899932861328,EUR
IEAC.L,2017-12-01,110.15315246582031,130.9199981689453,EUR
IEAC.L,2018-01-01,109.73487091064453,129.9199981689453,EUR
IEAC.L,2018-02-01,109.7179946899414,129.89999389648438,EUR
IEAC.L,2018-03-01,109.59973907470703,129.75999450683594,EUR
IEAC.L,2018-03-31,109.64198303222656,129.80999755859375,EUR
IEAC.L,2018-04-30,109.19432830810547,129.27999877929688,EUR
IEAC.L,2018-05-31,109.17740631103516,129.25999450683594,EUR
IEAC.L,2018-06-30,109.6568603515625,129.0800018310547,EUR
IEAC.L,2018-07-31,109.5718994140625,128.97999572753906,EUR
IEAC.L,2018-08-31,109.29154205322266,128.64999389648438,EUR
IEAC.L,2018-09-30,108.95173645019531,128.25,EUR
IEAC.L,2018-11-01,108.3230972290039,127.51000213623047,EUR
IEAC.L,2018-12-01,108.53547668457031,127.76000213623047,EUR
IEAC.L,2019-01-01,109.9886703491211,128.7100067138672,EUR
IEAC.L,2019-02-01,110.66376495361328,129.5,EUR
IEAC.L,2019-03-01,112.17630004882812,131.27000427246094,EUR
IEAC.L,2019-03-31,112.90267944335938,132.1199951171875,EUR
IEAC.L,2019-04-30,112.56085205078125,131.72000122070312,EUR
IEAC.L,2019-05-31,114.45793914794922,133.94000244140625,EUR
IEAC.L,2019-06-30,116.01821899414062,135.02999877929688,EUR
IEAC.L,2019-07-31,116.65401458740234,135.77000427246094,EUR
IEAC.L,2019-08-31,115.84637451171875,134.8300018310547,EUR
IEAC.L,2019-09-30,115.6058120727539,134.5500030517578,EUR
IEAC.L,2019-11-01,115.33946228027344,134.24000549316406,EUR
IEAC.L,2019-12-01,115.26210021972656,134.14999389648438,EUR
IEAC.L,2020-01-01,116.6375732421875,135.16000366210938,EUR
IEAC.L,2020-02-01,115.60201263427734,133.9600067138672,EUR
IEAC.L,2020-03-01,108.38766479492188,125.5999984741211,EUR
IEAC.L,2020-03-31,112.09838104248047,129.89999389648438,EUR
IEAC.L,2020-04-30,112.52986145019531,130.39999389648438,EUR
IEAC.L,2020-05-31,114.04002380371094,132.14999389648438,EUR
IEAC.L,2020-06-30,115.33367919921875,133.0800018310547,EUR
IEAC.L,2020-07-31,115.69764709472656,133.5,EUR
IEAC.L,2020-08-31,115.95765686035156,133.8000030517578,EUR
IEAC.L,2020-09-30,116.6076431274414,134.5500030517578,EUR
IEAC.L,2020-11-01,117.9596176147461,136.11000061035156,EUR
IEAC.L,2020-12-01,118.262939453125,136.4600067138672,EUR
IEAC.L,2021-01-01,117.95954895019531,135.5050048828125,EUR
IEAC.L,2021-02-01,116.9889144897461,134.38999938964844,EUR
IEAC.L,2021-03-01,117.55475616455078,135.0399932861328,EUR
IEAC.L,2021-03-31,117.33712005615234,134.7899932861328,EUR
IEAC.L,2021-04-30,117.09773254394531,134.51499938964844,EUR
IEAC.L,2021-05-31,117.54605102539062,135.02999877929688,EUR
IEAC.L,2021-06-30,118.87609100341797,136.0749969482422,EUR
IEAC.L,2021-07-31,118.37377166748047,135.5,EUR
IEAC.L,2021-08-31,117.59625244140625,134.61000061035156,EUR
IEAC.L,2021-09-30,116.74012756347656,133.6300048828125,EUR
IEAC.L,2021-11-01,116.8973617553711,133.80999755859375,EUR
IEAC.L,2021-12-01,117.00218963623047,133.92999267578125,EUR
IEAC.L,2022-01-01,115.06668853759766,131.3000030517578,EUR
IEAC.L,2022-02-01,112.35872650146484,128.2100067138672,EUR
IEAC.L,2022-03-01,110.79878997802734,126.43000030517578,EUR
IEAC.L,2022-03-31,107.72274780273438,122.91999816894531,EUR
IEAC.L,2022-04-30,106.49583435058594,121.5199966430664,EUR
IEAC.L,2022-05-31,102.63983917236328,117.12000274658203,EUR
IEAC.L,2022-06-30,108.2317123413086,122.94000244140625,EUR
IEAC.L,2022-07-31,102.83509826660156,116.80999755859375,EUR
IEAC.L,2022-08-31,99.9299087524414,113.51000213623047,EUR
IEAC.L,2022-09-30,99.56895446777344,113.0999984741211,EUR
IEAC.L,2022-11-01,102.73826599121094,116.69999694824219,EUR
IEAC.L,2022-12-01,101.37370300292969,115.1500015258789,EUR
IEAC.L,2023-01-01,103.00031280517578,115.73999786376953,EUR
IEAC.L,2023-02-01,101.2115478515625,113.7300033569336,EUR
IEAC.L,2023-03-01,102.77782440185547,115.48999786376953,EUR
IEAC.L,2023-03-31,103.19611358642578,115.95999908447266,EUR
IEAC.L,2023-04-30,103.26729583740234,116.04000091552734,EUR
IEAC.L,2023-05-31,103.00922393798828,115.75,EUR
IEAC.L,2023-06-30,103.85479736328125,114.91000366210938,EUR
IEAC.L,2023-07-31,103.90901184082031,114.97000122070312,EUR
IEAC.L,2023-08-31,102.96002960205078,113.91999816894531,EUR
IEAC.L,2023-09-30,103.43904876708984,114.44999694824219,EUR
IEAC.L,2023-11-01,105.98773956298828,117.2699966430664,EUR
IEAC.L,2023-12-01,108.89794158935547,120.48999786376953,EUR
IEAC.L,2024-01-01,108.68936157226562,118.22000122070312,EUR
IEAC.L,2024-02-01,107.8343276977539,117.29000091552734,EUR
IEAC.L,2024-03-01,109.28695678710938,118.87000274658203,EUR
IEAC.L,2024-03-31,108.17449188232422,117.66000366210938,EUR
IEAC.L,2024-04-30,108.45030975341797,117.95999908447266,EUR
IEAC.L,2024-05-31,109.20420837402344,118.77999877929688,EUR
IEAC.L,2024-06-30,111.08525848388672,118.70999908447266,EUR
IEAC.L,2024-07-31,111.35662841796875,119.0,EUR
IEAC.L,2024-08-31,112.7415771484375,120.4800033569336,EUR
IEAC.L,2024-09-30,112.26433563232422,119.97000122070312,EUR
IEAC.L,2024-11-01,114.27623748779297,122.12000274658203,EUR
IEAC.L,2024-12-01,113.60247802734375,121.4000015258789,EUR
IEAC.L,2025-01-01,114.20252990722656,119.9800033569336,EUR
IEAC.L,2025-02-01,114.82122802734375,120.62999725341797,EUR
IEAC.L,2025-03-01,113.64094543457031,119.38999938964844,EUR
IEAC.L,2025-03-31,114.82122802734375,120.62999725341797,EUR
IEAC.L,2025-04-30,115.46847534179688,121.30999755859375,EUR
IEAC.L,2025-05-31,115.7254867553711,121.58000183105469,EUR
IEAC.L,2025-06-30,116.32547760009766,120.26000213623047,EUR
IEAC.L,2025-07-31,116.27711486816406,120.20999908447266,EUR
IEAC.L,2025-08-31,116.83814239501953,120.79000091552734,EUR
IEAC.L,2025-09-30,117.57328033447266,121.55000305175781,EUR
IEAC.L,2025-11-01,117.37981414794922,121.3499984741211,EUR
IEAC.L,2025-12-01,117.26374816894531,121.2300033569336,EUR
IEAC.L,2026-01-01,118.10821533203125,120.05000305175781,EUR
IEAC.L,2026-02-01,118.60012817382812,120.55000305175781,EUR
IEAC.L,2026-03-01,116.06185150146484,117.97000122070312,EUR
IEAC.L,2026-03-31,117.09486389160156,119.0199966430664,EUR
IEAC.L,2026-04-30,118.13772583007812,120.08000183105469,EUR
IEAC.L,2026-05-31,118.66899108886719,120.62000274658203,EUR
IEAC.L,2026-06-30,117.51000213623047,117.51000213623047,EUR
IEAC.L,2026-07-31,117.37000274658203,117.37000274658203,EUR
IEAC.L,2026-08-31,115.58999633789062,115.58999633789062,EUR
EUNH.DE,2009-03-31,86.09129333496094,101.13970947265625,EUR
EUNH.DE,2009-04-30,84.93695831298828,99.7835922241211,EUR
EUNH.DE,2009-05-31,85.54593658447266,100.49903869628906,EUR
EUNH.DE,2009-06-30,87.05403900146484,102.2707290649414,EUR
EUNH.DE,2009-07-31,87.44483184814453,102.72981262207031,EUR
EUNH.DE,2009-08-31,87.9778823852539,103.3560791015625,EUR
EUNH.DE,2009-09-30,88.04080200195312,103.43000030517578,EUR
EUNH.DE,2009-10-31,88.5515365600586,104.02999877929688,EUR
EUNH.DE,2009-11-30,86.52510833740234,101.64936065673828,EUR
EUNH.DE,2009-12-31,86.97679138183594,102.18000030517578,EUR
EUNH.DE,2010-01-31,87.93018341064453,103.30000305175781,EUR
EUNH.DE,2010-02-28,88.51748657226562,103.98999786376953,EUR
EUNH.DE,2010-03-31,87.93868255615234,103.30999755859375,EUR
EUNH.DE,2010-04-30,88.29617309570312,103.7300033569336,EUR
EUNH.DE,2010-05-31,87.3002700805664,102.55999755859375,EUR
EUNH.DE,2010-06-30,88.22809600830078,103.6500015258789,EUR
EUNH.DE,2010-07-31,90.55188751220703,106.37999725341797,EUR
EUNH.DE,2010-08-31,89.41127014160156,105.04000091552734,EUR
EUNH.DE,2010-09-30,89.0963363647461,104.66999816894531,EUR
EUNH.DE,2010-10-31,86.6533432006836,101.80000305175781,EUR
EUNH.DE,2010-11-30,85.07860565185547,99.94999694824219,EUR
EUNH.DE,2010-12-31,84.66149139404297,99.45999908447266,EUR
EUNH.DE,2011-01-31,84.64449310302734,99.44000244140625,EUR
EUNH.DE,2011-02-28,84.0571517944336,98.75,EUR
EUNH.DE,2011-03-31,84.55084228515625,99.33000183105469,EUR
EUNH.DE,2011-04-30,85.36800384521484,100.29000091552734,EUR
EUNH.DE,2011-05-31,83.98055267333984,98.66000366210938,EUR
EUNH.DE,2011-06-30,83.99755096435547,98.68000030517578,EUR
EUNH.DE,2011-07-31,86.60225677490234,101.73999786376953,EUR
EUNH.DE,2011-08-31,87.19811248779297,102.44000244140625,EUR
EUNH.DE,2011-09-30,85.54674530029297,100.5,EUR
EUNH.DE,2011-10-31,83.46981048583984,98.05999755859375,EUR
EUNH.DE,2011-11-30,85.41056060791016,100.33999633789062,EUR
EUNH.DE,2011-12-31,86.88316345214844,102.06999969482422,EUR
EUNH.DE,2012-01-31,88.50897216796875,103.9800033569336,EUR
EUNH.DE,2012-02-29,88.51748657226562,103.98999786376953,EUR
EUNH.DE,2012-03-31,88.32170867919922,103.76000213623047,EUR
EUNH.DE,2012-04-30,89.2920913696289,104.9000015258789,EUR
EUNH.DE,2012-05-31,87.44497680664062,102.7300033569336,EUR
EUNH.DE,2012-06-30,88.806884765625,104.33000183105469,EUR
EUNH.DE,2012-07-31,89.54745483398438,105.19999694824219,EUR
EUNH.DE,2012-08-31,90.64552307128906,106.48999786376953,EUR
EUNH.DE,2012-09-30,91.30096435546875,107.26000213623047,EUR
EUNH.DE,2012-10-31,92.60332489013672,108.79000091552734,EUR
EUNH.DE,2012-11-30,92.02446746826172,108.11000061035156,EUR
EUNH.DE,2012-12-31,91.54781341552734,107.55000305175781,EUR
EUNH.DE,2013-01-31,91.78614807128906,107.83000183105469,EUR
EUNH.DE,2013-02-28,92.28836822509766,108.41999816894531,EUR
EUNH.DE,2013-03-31,94.65473175048828,111.19999694824219,EUR
EUNH.DE,2013-04-30,93.46302032470703,109.80000305175781,EUR
EUNH.DE,2013-05-31,92.01007080078125,106.93000030517578,EUR
EUNH.DE,2013-06-30,92.69843292236328,107.7300033569336,EUR
EUNH.DE,2013-07-31,92.19937133789062,107.1500015258789,EUR
EUNH.DE,2013-08-31,92.87053680419922,107.93000030517578,EUR
EUNH.DE,2013-09-30,94.20427703857422,109.4800033569336,EUR
EUNH.DE,2013-10-31,94.47100830078125,109.79000091552734,EUR
EUNH.DE,2013-11-30,93.8010025024414,107.91000366210938,EUR
EUNH.DE,2013-12-31,95.98281860351562,110.41999816894531,EUR
EUNH.DE,2014-01-31,96.57392120361328,111.0999984741211,EUR
EUNH.DE,2014-02-28,97.45187377929688,112.11000061035156,EUR
EUNH.DE,2014-03-31,98.42542266845703,113.2300033569336,EUR
EUNH.DE,2014-04-30,99.34683990478516,114.29000091552734,EUR
EUNH.DE,2014-05-31,100.34906005859375,114.27999877929688,EUR
EUNH.DE,2014-06-30,101.34130096435547,115.41000366210938,EUR
EUNH.DE,2014-07-31,103.16775512695312,117.48999786376953,EUR
EUNH.DE,2014-08-31,103.31703186035156,117.66000366210938,EUR
EUNH.DE,2014-09-30,103.58922576904297,117.97000122070312,EUR
EUNH.DE,2014-10-31,104.95905303955078,119.52999877929688,EUR
EUNH.DE,2014-11-30,106.08087158203125,119.9197006225586,EUR
EUNH.DE,2014-12-31,108.4960708618164,122.6500015258789,EUR
EUNH.DE,2015-01-31,109.22144317626953,123.47000122070312,EUR
EUNH.DE,2015-02-28,110.59256744384766,125.0199966430664,EUR
EUNH.DE,2015-03-31,109.0091552734375,123.2300033569336,EUR
EUNH.DE,2015-04-30,107.3637924194336,121.37000274658203,EUR
EUNH.DE,2015-05-31,104.49790954589844,117.37999725341797,EUR
EUNH.DE,2015-06-30,106.95500946044922,120.13999938964844,EUR
EUNH.DE,2015-07-31,105.69085693359375,118.72000122070312,EUR
EUNH.DE,2015-08-31,107.14196014404297,120.3499984741211,EUR
EUNH.DE,2015-09-30,108.29039001464844,121.63999938964844,EUR
EUNH.DE,2015-10-31,108.68209075927734,122.08000183105469,EUR
EUNH.DE,2015-11-30,107.52476501464844,120.77999877929688,EUR
EUNH.DE,2015-12-31,109.68055725097656,122.55999755859375,EUR
EUNH.DE,2016-01-31,110.69178771972656,123.69000244140625,EUR
EUNH.DE,2016-02-29,111.27348327636719,124.33999633789062,EUR
EUNH.DE,2016-03-31,110.00269317626953,122.91999816894531,EUR
EUNH.DE,2016-04-30,111.09451293945312,124.13999938964844,EUR
EUNH.DE,2016-05-31,113.61814880371094,126.95999908447266,EUR
EUNH.DE,2016-06-30,114.53886413574219,127.45999908447266,EUR
EUNH.DE,2016-07-31,114.08056640625,126.94999694824219,EUR
EUNH.DE,2016-08-31,114.38610076904297,127.29000091552734,EUR
EUNH.DE,2016-09-30,111.91487884521484,124.54000091552734,EUR
EUNH.DE,2016-10-31,110.09066772460938,122.51000213623047,EUR
EUNH.DE,2016-11-30,111.02523803710938,123.55000305175781,EUR
EUNH.DE,2016-12-31,108.6353988647461,120.44999694824219,EUR
EUNH.DE,2017-01-31,109.8349380493164,121.77999877929688,EUR
EUNH.DE,2017-02-28,109.23067474365234,121.11000061035156,EUR
EUNH.DE,2017-03-31,109.72672271728516,121.66000366210938,EUR
EUNH.DE,2017-04-30,110.26786041259766,122.26000213623047,EUR
EUNH.DE,2017-05-31,109.7537841796875,121.69000244140625,EUR
EUNH.DE,2017-06-30,109.99513244628906,121.55000305175781,EUR
EUNH.DE,2017-07-31,110.90911865234375,122.55999755859375,EUR
EUNH.DE,2017-08-31,110.34806823730469,121.94000244140625,EUR
EUNH.DE,2017-09-30,111.39778900146484,123.0999984741211,EUR
EUNH.DE,2017-10-31,111.87738800048828,123.62999725341797,EUR
EUNH.DE,2017-11-30,110.88197326660156,122.52999877929688,EUR
EUNH.DE,2017-12-31,110.4565200805664,121.66500091552734,EUR
EUNH.DE,2018-01-31,110.69711303710938,121.93000030517578,EUR
EUNH.DE,2018-02-28,112.47200775146484,123.88500213623047,EUR
EUNH.DE,2018-03-31,111.9908218383789,123.3550033569336,EUR
EUNH.DE,2018-04-30,110.72432708740234,121.95999908447266,EUR
EUNH.DE,2018-05-31,111.41432189941406,122.72000122070312,EUR
EUNH.DE,2018-06-30,111.01289367675781,121.87000274658203,EUR
EUNH.DE,2018-07-31,110.4617919921875,121.26499938964844,EUR
EUNH.DE,2018-08-31,110.25228881835938,121.03500366210938,EUR
EUNH.DE,2018-09-30,110.12931823730469,120.9000015258789,EUR
EUNH.DE,2018-10-31,110.78059387207031,121.61499786376953,EUR
EUNH.DE,2018-11-30,111.82816314697266,122.76499938964844,EUR
EUNH.DE,2018-12-31,113.00312042236328,123.6449966430664,EUR
EUNH.DE,2019-01-31,112.52788543701172,123.125,EUR
EUNH.DE,2019-02-28,114.6390609741211,125.43499755859375,EUR
EUNH.DE,2019-03-31,114.58423614501953,125.375,EUR
EUNH.DE,2019-04-30,115.83629608154297,126.74500274658203,EUR
EUNH.DE,2019-05-31,118.45014190673828,129.60499572753906,EUR
EUNH.DE,2019-06-30,120.47589874267578,131.3800048828125,EUR
EUNH.DE,2019-07-31,123.37822723388672,134.5449981689453,EUR
EUNH.DE,2019-08-31,122.84176635742188,133.9600067138672,EUR
EUNH.DE,2019-09-30,121.50293731689453,132.5,EUR
EUNH.DE,2019-10-31,120.39794158935547,131.2949981689453,EUR
EUNH.DE,2019-11-30,119.38925170898438,130.19500732421875,EUR
EUNH.DE,2019-12-31,122.21180725097656,132.8800048828125,EUR
EUNH.DE,2020-01-31,122.63948059082031,133.34500122070312,EUR
EUNH.DE,2020-02-29,119.36068725585938,129.77999877929688,EUR
EUNH.DE,2020-03-31,120.25281524658203,130.75,EUR
EUNH.DE,2020-04-30,120.41377258300781,130.9250030517578,EUR
EUNH.DE,2020-05-31,121.5956039428711,132.2100067138672,EUR
EUNH.DE,2020-06-30,122.87368774414062,133.35000610351562,EUR
EUNH.DE,2020-07-31,121.85088348388672,132.24000549316406,EUR
EUNH.DE,2020-08-31,123.50943756103516,134.0399932861328,EUR
EUNH.DE,2020-09-30,124.50459289550781,135.1199951171875,EUR
EUNH.DE,2020-10-31,124.8455581665039,135.49000549316406,EUR
EUNH.DE,2020-11-30,125.02523803710938,135.68499755859375,EUR
EUNH.DE,2020-12-31,124.30714416503906,134.72500610351562,EUR
EUNH.DE,2021-01-31,121.74211120605469,131.94500732421875,EUR
EUNH.DE,2021-02-28,122.08811950683594,132.32000732421875,EUR
EUNH.DE,2021-03-31,120.74101257324219,130.86000061035156,EUR
EUNH.DE,2021-04-30,120.750244140625,130.8699951171875,EUR
EUNH.DE,2021-05-31,121.2115707397461,131.3699951171875,EUR
EUNH.DE,2021-06-30,123.46570587158203,133.67999267578125,EUR
EUNH.DE,2021-07-31,122.7268295288086,132.8800048828125,EUR
EUNH.DE,2021-08-31,121.212158203125,131.24000549316406,EUR
EUNH.DE,2021-09-30,120.6349105834961,130.61500549316406,EUR
EUNH.DE,2021-10-31,122.5236587524414,132.66000366210938,EUR
EUNH.DE,2021-11-30,120.80577087402344,130.8000030517578,EUR
EUNH.DE,2021-12-31,119.2420425415039,128.97999572753906,EUR
EUNH.DE,2022-01-31,117.09259033203125,126.65499877929688,EUR
EUNH.DE,2022-02-28,114.24049377441406,123.56999969482422,EUR
EUNH.DE,2022-03-31,109.91844940185547,118.8949966430664,EUR
EUNH.DE,2022-04-30,107.82445526123047,116.62999725341797,EUR
EUNH.DE,2022-05-31,105.84603881835938,114.48999786376953,EUR
EUNH.DE,2022-06-30,110.2088394165039,119.04000091552734,EUR
EUNH.DE,2022-07-31,104.41788482666016,112.78500366210938,EUR
EUNH.DE,2022-08-31,100.49707794189453,108.55000305175781,EUR
EUNH.DE,2022-09-30,100.63130187988281,108.69499969482422,EUR
EUNH.DE,2022-10-31,103.04767608642578,111.30500030517578,EUR
EUNH.DE,2022-11-30,98.67784118652344,106.58499908447266,EUR
EUNH.DE,2022-12-31,100.74099731445312,108.40499877929688,EUR
EUNH.DE,2023-01-31,98.30158233642578,105.77999877929688,EUR
EUNH.DE,2023-02-28,100.76422119140625,108.43000030517578,EUR
EUNH.DE,2023-03-31,100.6387710571289,108.29499816894531,EUR
EUNH.DE,2023-04-30,101.02442932128906,108.70999908447266,EUR
EUNH.DE,2023-05-31,100.84321594238281,108.51499938964844,EUR
EUNH.DE,2023-06-30,100.53902435302734,107.49500274658203,EUR
EUNH.DE,2023-07-31,100.7588119506836,107.7300033569336,EUR
EUNH.DE,2023-08-31,98.03711700439453,104.81999969482422,EUR
EUNH.DE,2023-09-30,98.53282165527344,105.3499984741211,EUR
EUNH.DE,2023-10-31,101.57251739501953,108.5999984741211,EUR
EUNH.DE,2023-11-30,105.42122650146484,112.71499633789062,EUR
EUNH.DE,2023-12-31,104.61074829101562,110.91999816894531,EUR
EUNH.DE,2024-01-31,103.53559112548828,109.77999877929688,EUR
EUNH.DE,2024-02-29,104.51172637939453,110.81500244140625,EUR
EUNH.DE,2024-03-31,103.0687484741211,109.28500366210938,EUR
EUNH.DE,2024-04-30,102.91313934326172,109.12000274658203,EUR
EUNH.DE,2024-05-31,103.22435760498047,109.44999694824219,EUR
EUNH.DE,2024-06-30,105.54395294189453,110.83000183105469,EUR
EUNH.DE,2024-07-31,105.79154968261719,111.08999633789062,EUR
EUNH.DE,2024-08-31,107.24382019042969,112.61499786376953,EUR
EUNH.DE,2024-09-30,106.1058120727539,111.41999816894531,EUR
EUNH.DE,2024-10-31,108.75798797607422,114.20500183105469,EUR
EUNH.DE,2024-11-30,107.02479553222656,112.38500213623047,EUR
EUNH.DE,2024-12-31,106.90382385253906,111.00499725341797,EUR
EUNH.DE,2025-01-31,107.6357421875,111.76499938964844,EUR
EUNH.DE,2025-02-28,105.78668212890625,109.84500122070312,EUR
EUNH.DE,2025-03-31,107.8187255859375,111.95500183105469,EUR
EUNH.DE,2025-04-30,108.0113296508789,112.15499877929688,EUR
EUNH.DE,2025-05-31,107.65501403808594,111.78500366210938,EUR
EUNH.DE,2025-06-30,107.42253875732422,110.23500061035156,EUR
